"Periodo","Total","Sector_Bancario","Residentes_Extranjero","Residentes_Pais","Siefores","Sociedades_Inversion","Reportos_Banxico","Garantias_Banxico","Aseguradoras","Otros_Residentes_Pais","Valores_Adquiridos_Banxico"
2017-01-27,5992537.62,268514.91,2125953,3866584.62,1233714.25,765970.56,92889.11,76577.06,330679.3,1098239.44,0
2017-01-30,5998858.97,282766.23,2132469.13,3866389.85,1227355.21,735333.71,107899.8,78161.48,329138.08,1105735.33,0
2017-01-31,5999004.38,313008.68,2131177.04,3867827.33,1237629.48,757222.54,83374.74,65943.75,326287.97,1084360.18,0
2017-02-01,6003048.21,298602.6,2129608.76,3873439.44,1252256.29,738180.87,68949.63,72619.78,333462.48,1109367.8,0
2017-02-02,5984852.52,301777.46,2124586.25,3860266.27,1254784.37,757361.8,71766.92,74836.74,326831.42,1072907.54,0
2017-02-03,5987708.32,270365.1,2133604.12,3854104.2,1236068.61,745515.5,71771.07,79463.07,327758.9,1123161.95,0
2017-02-07,5985933.7,271299.96,2133554.01,3852379.68,1248182.37,773166.85,55509.96,66592.26,331994.26,1105634.01,0
2017-02-08,5989924.07,272208.02,2137569.02,3852355.05,1269627.97,766509.98,50101.4,62962.31,332368.66,1098576.72,0
2017-02-09,6030511.74,237374.97,2158713.27,3871798.47,1257932.94,746449.51,54892.94,73273.8,327820.76,1174053.55,0
2017-02-10,6030618.57,242307.75,2165878.71,3864739.85,1260705.36,795529.76,55617.35,71189.12,327436.55,1111953.97,0
2017-02-13,6030552.47,255693.23,2168627.53,3861924.94,1269487.4,739918.98,43825.98,70861.64,329361.61,1152776.11,0
2017-02-14,6041102.13,243557.92,2177157.6,3863944.53,1268200.53,771058.64,51477.9,81381.8,329492.47,1118775.25,0
2017-02-15,6044906.52,265491.3,2176753.21,3868153.32,1262671.29,757167.68,44876.57,78078.85,329151.73,1130715.9,0
2017-02-16,6058562.86,270980.78,2153328.18,3905234.69,1275769.75,772128.34,65758.3,82285.74,331612.25,1106699.52,0
2017-02-17,6049690.91,285448.59,2151440.83,3898250.08,1267490.71,751407.08,66916.35,80607.7,329491.53,1116888.11,0
2017-02-20,6046706.51,319656.65,2151210.47,3895496.04,1264577.49,736787.87,81852.93,71974.83,332098.24,1088548.02,0
2017-02-21,6049462.5,318554.3,2153829.99,3895632.51,1252879.91,741507.51,84978.57,75541.44,335232.34,1086938.44,0
2017-02-22,6051084.77,252729.19,2151687.67,3899397.1,1243715.45,772025.08,109082.2,73358.84,335724.1,1112762.24,0
2017-02-23,6055308.41,263600.09,2157846.6,3897461.81,1243226.66,768981.36,104777.83,69495.62,331660.49,1115719.76,0
2017-02-24,6055206.63,271698.84,2167314.45,3887892.18,1261468.14,780584.66,95254.99,68048.74,335333.79,1075503.01,0
2017-02-27,6050994.31,287410.78,2170782.56,3880211.75,1227473.67,786387.46,97285.99,62382.8,334228.48,1085042.56,0
2017-02-28,6044892.45,323562.01,2173890.25,3871002.2,1222604,768733.47,78766.22,61064.51,333653.05,1082618.94,0
2017-03-01,6044825.6,307070.31,2173247.72,3871577.87,1255073.65,751730.99,63451.36,68585.76,332906.98,1092758.82,0
2017-03-02,6082407.72,292893.51,2186312.95,3896094.78,1265379.78,753632.78,85206.15,64130.02,333336.15,1101516.39,0
2017-03-03,6078571.57,289600.65,2193022.61,3885548.96,1262215.58,756097.78,85528.95,66936.34,332901.73,1092267.94,0
2017-03-06,6071618.46,277697.14,2180011.25,3891607.2,1267785.97,751556.97,74083.3,59407.66,334617.98,1126458.19,0
2017-03-07,6077381.77,296332.54,2187340.82,3890040.94,1258949.46,774296.69,67836.7,59795.1,337276.55,1095553.91,0
2017-03-08,6076707.61,276483.83,2195451.35,3881256.26,1270531.61,781347.79,64712.38,53624.33,336418.91,1098137.41,0
2017-03-09,6107177.82,272755.05,2199286.14,3907891.68,1273996.63,790124.38,78918.41,58724.54,336790.06,1096582.61,0
2017-03-10,6125419.18,298251.28,2211051.16,3914368.02,1269004.17,764708,76274.91,63624.85,338102.06,1104402.75,0
2017-03-13,6120317.56,297879.22,2206316.04,3914001.52,1259553.82,773428.18,74480.49,50948.49,336026.09,1121685.24,0
2017-03-14,6125116.94,278406.47,2208557.37,3916559.58,1273973.33,762121.07,86171.93,58463.14,333731.99,1123691.65,0
2017-03-15,6125175.3,260441.92,2211108.38,3914066.92,1271280.39,756690.63,86425.14,58653.89,333054.17,1147520.79,0
2017-03-16,6133036.67,272699.37,2219117.47,3913919.2,1272374.01,768231.91,81004.04,68356.63,338847.81,1112405.42,0
2017-03-17,6128489.67,252226.66,2217752.15,3910737.52,1282397.37,769062.75,87015.89,65120.06,336921.99,1117992.79,0
2017-03-21,6141518.89,271343.66,2233493.49,3908025.4,1279344.59,775570.94,95329.78,73863.48,336421.73,1076151.22,0
2017-03-22,6138423.92,230539.88,2234795.75,3903628.17,1268163.09,791095.92,98261.44,72980.59,335655.9,1106931.35,0
2017-03-23,6173812.49,180935.84,2237875.2,3935937.28,1270232.49,794389.14,159719.2,68744.68,337559.44,1124356.49,0
2017-03-24,6174596.66,210543.2,2240495.49,3934101.17,1268701.79,767473.38,160182.82,68234.19,339704.27,1119261.53,0
2017-03-27,6172640.29,208207.54,2241523.37,3931116.92,1264686.52,796015.97,158182.49,70228.79,336434.7,1097360.91,0
2017-03-28,6178108.89,209704.87,2243646.33,3934462.57,1268726.82,779855.3,141385.76,70964.08,343063.14,1120762.6,0
2017-03-29,6167936.19,233826.8,2204534.9,3963401.29,1283400.17,758922.53,134224.23,69450.18,343722.67,1139854.71,0
2017-03-30,6151503.58,256690.41,2170435.11,3981068.47,1299277.75,766003.46,132831.46,71362.38,341500.02,1113402.98,0
2017-03-31,6148465.32,322622.54,2168365.03,3980100.3,1266836.88,760958.49,112391,68964.25,339884.46,1108442.67,0
2017-04-03,6156386.99,275663.3,2178942.53,3977444.46,1297767.44,760644.02,113267.99,76550.76,342294.8,1111256.16,0
2017-04-04,6154152.77,268499.35,2180967.53,3973185.24,1294274.66,750425.62,115511.13,71359.76,343490.73,1129623.99,0
2017-04-05,6149686.59,241279.96,2174728.66,3974957.93,1292738.5,793537.57,143334.23,64018.3,344545.44,1095503.93,0
2017-04-06,6203862.55,243555.55,2183763.19,4020099.36,1301710.65,778405.7,166623.45,65703.54,346115.74,1117984.72,0
2017-04-07,6212608.12,231728.06,2185306.64,4027301.47,1297149.57,766262.16,189387.87,64340.49,347133.99,1131299.34,0
2017-04-10,6212782.13,255005.11,2180787.84,4031994.29,1291758.99,765141.4,185390.56,59228.51,346598.83,1128870.89,0
2017-04-11,6214509.85,261695.98,2177214.03,4037295.82,1288965.93,777391.45,170991.27,59741.95,348535.78,1129973.46,0
2017-04-12,6223918.93,255132.58,2162426.75,4061492.19,1293955.28,785921.75,186121.78,60448.22,346110.99,1133801.57,0
2017-04-17,6228571.43,272013.84,2164144.42,4064427,1291561.86,777202.51,220830.96,63520.19,345802.56,1093495.07,0
2017-04-18,6224993.26,288246.83,2165201.9,4059791.36,1293017.72,758834.64,209734.09,59558.17,345873.94,1104525.97,0
2017-04-19,6225664.93,210286.54,2165043.22,4060621.72,1290353.79,780279.26,248120.19,58965.29,345811.57,1126805.07,0
2017-04-20,6250370.29,225639.88,2163274.04,4087096.25,1290819.2,801387.11,245314,64665.23,347666.5,1111604.34,0
2017-04-21,6248903.22,244766.04,2158000.87,4090902.34,1287263.08,778512.35,246091.45,64764.95,346442.79,1123061.67,0
2017-04-24,6252684.09,226098.2,2170389.51,4082294.58,1293668.57,785700.24,236014.87,63548.5,346171.06,1131093.14,0
2017-04-25,6251968.54,229913.45,2168287.12,4083681.42,1294430.17,783290.6,234509.87,63397.25,347443.93,1130696.15,0
2017-04-26,6253537.81,249720.07,2174097.2,4079440.61,1293724.37,773088.82,212746.17,66345.95,345361.19,1138454.03,0
2017-04-27,6258187.42,271024.81,2167683.15,4090504.28,1293543.99,763906.4,221602.77,70719.69,345142.16,1124564.45,0
2017-04-28,6260462.23,311012.93,2170505.92,4089956.31,1286442.53,730754.73,187641.43,68638.11,342556.76,1162909.82,0
2017-05-02,6262005.74,314820.01,2163019.63,4098986.11,1295756.16,751082.81,181829.41,71110.25,344606.19,1139781.27,0
2017-05-03,6254296.98,247433.44,2164172.87,4090124.11,1295492.45,774119.62,219005.19,59663.41,345850.9,1148559.1,0
2017-05-04,6285453.33,272254.84,2158960.57,4126492.76,1295492.58,766200.23,220443.52,60790.64,348151.12,1163159.83,0
2017-05-05,6285314.29,273779.41,2161672.24,4123642.05,1285834.43,787888.44,226167.81,60194.99,347547.48,1142229.5,0
2017-05-08,6286274.31,271814.55,2157700.57,4128573.74,1285240.3,774763.75,212415.8,62326.86,346989.16,1175023.3,0
2017-05-09,6290165.03,282389.63,2154681.16,4135483.87,1283189.23,814501.69,186895.98,65158.53,347731.7,1155617.1,0
2017-05-10,6287882.67,274132.07,2154758.18,4133124.48,1288286.11,803111.33,183327.2,65893.99,350151.44,1168222.34,0
2017-05-11,6287890.75,286046.14,2148340.58,4139550.17,1285561.16,799688.08,176866.85,61863.47,344964.76,1184559.73,0
2017-05-12,6283886.01,289716.75,2151313.5,4132572.51,1282671.75,783819.24,192476.01,62940.32,345446.27,1175502.18,0
2017-05-15,6285780.77,292263.63,2151304.76,4134476.01,1277416.99,791111.68,185061.62,62559.25,346225.73,1179837.11,0
2017-05-16,6286382.34,277162.82,2154350.05,4132032.29,1291201.23,785517.52,196028.08,64825.62,348156.41,1169140.61,0
2017-05-17,6289819.78,271194.43,2155595.97,4134223.81,1289210.08,778832.34,238362.94,64736.57,345990.77,1145896.67,0
2017-05-18,6317202.84,268182.92,2156217.32,4160985.52,1288598.94,776836.25,237567.57,58515.44,345590.31,1185694.09,0
2017-05-19,6317539.71,214506.89,2159188.85,4158350.86,1292414.62,783270.04,280294.66,59245.4,343376.24,1185243.02,0
2017-05-22,6319995.09,232671.25,2157847.5,4162147.6,1295148,783205.45,288751.25,58323.74,343335.19,1160712.71,0
2017-05-23,6320126.06,227299.11,2157155.67,4162970.39,1296420.2,772888.42,279239.59,57870.27,344591.91,1184660.9,0
2017-05-24,6326168.84,221007.45,2165499.18,4160669.66,1315047.99,771057.62,261547.16,64249.1,346075.86,1181684.48,0
2017-05-25,6284948.39,241980.05,2123280.68,4161667.72,1313443.38,781831.98,247010.48,68037.59,343692.98,1165671.25,0
2017-05-26,6283455.19,262322.46,2123086.82,4160368.37,1311769.6,762010.96,255677.02,63225.33,340502.45,1164860.54,0
2017-05-29,6253816.74,288902,2124416.21,4129400.53,1315641.1,742518.41,218353.44,64174.92,334807.8,1165002.86,0
2017-05-30,6266460.18,263586.97,2153086.11,4113374.07,1315179.68,771004.91,210851.09,76003.91,333954.53,1142792.98,0
2017-05-31,6263389.89,371336.55,2149837.49,4113552.4,1305569.74,743130.93,184039.88,77290.3,332253.14,1099931.86,0
2017-06-01,6329654.63,303955.57,2147649.5,4182005.13,1310205.84,768273.77,230658.64,75801.38,334032.61,1159077.31,0
2017-06-02,6325245.63,308217.02,2146113.59,4179132.04,1306631.28,777166.4,231200,69754.16,336429.47,1149733.71,0
2017-06-05,6331899.87,309191.15,2150789.2,4181110.66,1310690.05,758756.19,225809.05,71291.16,341563.18,1163809.88,0
2017-06-06,6324193.46,297913.05,2148510.2,4175683.27,1310029.89,775508.8,234732.18,69939.05,336481.88,1151078.43,0
2017-06-07,6325379.74,284365.1,2149857.78,4175521.96,1306348.27,765404.91,242972.43,70861.79,338762.31,1166807.15,0
2017-06-08,6324662.14,299609.12,2138931.33,4185730.8,1304374.38,765177.59,231713.72,73343.94,338077.92,1173434.13,0
2017-06-09,6317924.87,316157.04,2143415.36,4174509.51,1298666.07,768898.3,216635.96,64042.38,339741.02,1170368.74,0
2017-06-12,6318120.9,320640.53,2143425.1,4174695.8,1297618.18,792627.4,198061.31,67343.36,339983.87,1158421.16,0
2017-06-13,6314585.22,328135.51,2131221.74,4183363.48,1296847.09,776852.27,192039.6,62073.69,340892.08,1186523.24,0
2017-06-14,6315979.66,345427.34,2133239.74,4182739.92,1299052.77,749331.09,195342.21,64082.14,340440.67,1189063.7,0
2017-06-15,6292121.09,374832.26,2140626.24,4151494.85,1330573.66,746816.67,116321.03,65066.57,343899.55,1173985.11,0
2017-06-16,6301043.28,355686.87,2150008.03,4151035.25,1326160.03,762329.81,130979.17,67129.09,343657.81,1165092.48,0
2017-06-19,6303169.22,364294.18,2154128.83,4149040.38,1331314.76,752398.58,172534.09,71329.1,344148.23,1113021.45,0
2017-06-20,6307150.69,354697.11,2157451.35,4149699.34,1326829.16,758306.69,171221.88,74116.38,341611.96,1122916.15,0
2017-06-21,6306665.23,278040.86,2158505.79,4148159.44,1323215.43,740316.85,219962.97,67605.24,341109.81,1177908.27,0
2017-06-22,6269470.09,250942.08,2153398.8,4116071.29,1325025.32,767180.51,213965.91,71618.14,341656.28,1145683.05,0
2017-06-23,6263931.1,282577.2,2150039.59,4113891.51,1317546.07,753108.03,198866.58,69857.69,342693.25,1149242.7,0
2017-06-26,6269040.86,285235.75,2163029.47,4106011.39,1316095.5,755260.3,188207.8,75443.57,343702.34,1142066.12,0
2017-06-27,6266752.38,285994.32,2164965.82,4101786.56,1312286.91,719835.43,190976.98,74112.06,340445.45,1178135.41,0
2017-06-28,6265537.92,290382.25,2160369.43,4105168.49,1319161.74,746413.62,199752.44,72157.82,346843.26,1130457.35,0
2017-06-29,6303635.77,307068.36,2162704.8,4140930.97,1317660.47,768778.15,179293.31,71163.1,348763.08,1148204.51,0
2017-06-30,6302100.07,425811.35,2160484.67,4141615.4,1304799.8,734112.35,128358.85,68800.83,350446.19,1129286.02,0
2017-07-03,6297491.57,375916.72,2156425.3,4141066.26,1307097.59,766185.67,116752.67,67813.01,349753.46,1157547.15,0
2017-07-04,6296475.81,360372.17,2153199.74,4143276.07,1306731.19,766666.5,116199.38,67968.77,348960.56,1176377.5,0
2017-07-05,6296268.43,336305.22,2145640.76,4150627.67,1314909.23,770319.88,122707.96,68329.59,353851.27,1184204.52,0
2017-07-06,6277050.68,351595.21,2138739.88,4138310.8,1310852.29,767589.67,97795.67,63455.78,353031.09,1193991.09,0
2017-07-07,6273694.89,342750.49,2136462.51,4137232.38,1309339.71,763129.57,101411.93,64506.42,353707.66,1202386.6,0
2017-07-10,6274590.12,345525.59,2132928.68,4141661.45,1304706.68,762793.79,93694.71,60158.45,353243.87,1221538.35,0
2017-07-11,6268863.27,393564.02,2129741.48,4139121.78,1306795.66,757015.67,69710.12,56014.22,356382.31,1199639.78,0
2017-07-12,6268813.07,362059.45,2129314.07,4139499.01,1307750.13,752084.72,80431.85,55087.65,354789.06,1227296.15,0
2017-07-13,6298024.16,395697.1,2130752.53,4167271.63,1311212.45,737943.25,82379.92,52580.94,352822.01,1234635.97,0
2017-07-14,6298422.34,380384.2,2132641.93,4165780.41,1314605.68,747220.8,94982.88,54273.08,351714.29,1222599.47,0
2017-07-17,6304360.98,370244.54,2135367.93,4168993.06,1312647.64,779749.79,120671.3,58551.24,350425.27,1176703.28,0
2017-07-18,6306093.41,353222.58,2141896.7,4164196.71,1311955.12,769678.81,120627.51,55794.29,351184.4,1201733.99,0
2017-07-19,6303978.62,296851.56,2140519.65,4163458.96,1326059.63,765360.59,158934.71,59549.63,353550.33,1203152.51,0
2017-07-20,6327724.41,311918.49,2123541.16,4204183.25,1317053.8,766146.79,175515.7,66028.28,352909.79,1214610.4,0
2017-07-21,6311875.14,322764.88,2122434.19,4189440.96,1323340.3,770769.77,176612.11,55105.17,353233.23,1187615.49,0
2017-07-24,6328482.55,321633.33,2125366.91,4203115.65,1317470.35,794622.84,158858.32,65593.46,352401.68,1192535.67,0
2017-07-25,6330460.66,328621.44,2124965.11,4205495.55,1336286.4,795451.74,125781.59,69015.4,354490.65,1195848.32,0
2017-07-26,6332386.18,303359.34,2121904.57,4210481.61,1341774.73,772185.44,157741.76,64595.5,355997.34,1214827.5,0
2017-07-27,6361064,313329.07,2123464.53,4237599.47,1347071.25,785275.51,162271.23,60080.82,356633.17,1212938.42,0
2017-07-28,6361049.01,296551.85,2125653,4235396.01,1346909.73,769456.02,168882.77,58962.62,357669.17,1236963.84,0
2017-07-31,6341369.22,363563.24,2127402.87,4213966.35,1338985.05,760087.13,145171.04,46722.53,357473.12,1201964.25,0
2017-08-01,6343687.62,310247.18,2132025.18,4211662.44,1344701.57,758062.28,142401.19,50741.85,358594.82,1246913.55,0
2017-08-02,6340248.07,300533.01,2134470.43,4205777.65,1330621.17,765377.09,157797.81,46314.38,359189.31,1245944.88,0
2017-08-03,6341098.04,323227.09,2114207.1,4226890.94,1333185.68,776166.1,165700.72,42506.26,358942.08,1227163,0
2017-08-04,6342279.71,306834.92,2116659.35,4225620.36,1334609.51,775469.74,168508.15,41874.93,358283.03,1240040.09,0
2017-08-07,6346197.71,317907.32,2117198.59,4228999.12,1330657.5,757417.36,168509.56,43950.65,358348.01,1252208.72,0
2017-08-08,6346137.48,316228.39,2120992.94,4225144.53,1331123.4,774201.99,147672.32,42915.81,360519.83,1252482.79,0
2017-08-09,6346627.7,315660.97,2123455.28,4223172.42,1329603.83,793664.46,154475.32,43247.53,358318.37,1228201.94,0
2017-08-10,6384264.17,304783.26,2134247.21,4250016.96,1340568.03,771346.37,154621.36,47801.44,360386.31,1270510.19,0
2017-08-11,6387248.25,334939.41,2139611.96,4247636.29,1326981.24,789677.35,134517.43,48159.88,359047.63,1254313.35,0
2017-08-14,6391893.44,326245.05,2139942.79,4251950.65,1338265.85,776426.02,137206.08,51443.49,357163.83,1265200.33,0
2017-08-15,6391315.32,345257.57,2138945.39,4252369.93,1332178.82,786502.68,119040.23,51227.89,356982.83,1261179.91,0
2017-08-16,6394727.47,334026.28,2137858.02,4256869.45,1331700.22,777501.19,138782.91,54853.27,357685.79,1262319.79,0
2017-08-17,6422876.22,383580.11,2120909,4301967.22,1328576.31,804418.57,167855.73,51336.76,355435.86,1210763.89,0
2017-08-18,6421864.71,383223.93,2122906.55,4298958.17,1331131.09,799767.22,165115.64,50451.44,357978.9,1211289.95,0
2017-08-21,6418172.99,307675.56,2126559.76,4291613.22,1327857.18,821028.12,229477.23,51902.41,358368.98,1195303.73,0
2017-08-22,6422326.34,310803.42,2128083.36,4294242.98,1327152.39,799380.21,226561.33,54465.63,360607.26,1215272.74,0
2017-08-23,6419979.79,306717.06,2135223.77,4284756.03,1326966.51,805730.33,219488.67,52431.49,359342.73,1214079.23,0
2017-08-24,6437902.45,297217.23,2136275.04,4301627.4,1331827.75,816337.92,222405.56,46393.99,359142.81,1228302.13,0
2017-08-25,6441244.52,323472.88,2135598.68,4305645.84,1335050.22,810601.15,216305.19,47025.91,360953.96,1212236.52,0
2017-08-28,6439356.97,300710.25,2130505.49,4308851.48,1331224.06,809796.9,210933.95,47465.26,358761.87,1249959.18,0
2017-08-29,6436977.88,314404.51,2129918.72,4307059.16,1332473.37,807160.48,200336.09,45662.35,359846.54,1247175.81,0
2017-08-30,6430797.63,328198.6,2129823.31,4300974.32,1331157.53,800322.07,212182.99,43539.5,359699.84,1225873.8,0
2017-08-31,6427871.67,439295.68,2105934.17,4321937.5,1326760.14,789605.06,172325.76,42931.27,358727.29,1192292.31,0
2017-09-01,6427848.68,428554.22,2108336.38,4319512.3,1329151.76,795135.02,151529.37,43188.42,357899.74,1214053.77,0
2017-09-04,6428810.6,421245.11,2107414.8,4321395.8,1328506.23,797355.9,156603.84,41538.92,358855.66,1217290.14,0
2017-09-05,6436111.26,405511.23,2111475.85,4324635.41,1320444.17,807990.72,138581.83,44309.16,358175.11,1249623.19,0
2017-09-06,6430758.17,381671.93,2112000.92,4318757.26,1323608.95,819997.37,147994.25,40371.01,358602.11,1246511.65,0
2017-09-07,6465927.07,399714.27,2102489.59,4363437.48,1320536.03,823086.96,161761.48,40229.98,359069.12,1259039.64,0
2017-09-08,6464765.71,412459.11,2106407.07,4358358.64,1322432.21,810538.96,156023.36,39422.8,360146.36,1257335.83,0
2017-09-11,6463241.63,391561.52,2110048.32,4353193.31,1327420.27,806303.48,160226.5,39812.74,360407.8,1267461.01,0
2017-09-12,6462419.28,417771.52,2109914.17,4352505.11,1314549.55,818217.07,138788.61,39125.04,359641.25,1264412.08,0
2017-09-13,6459360.1,383684.8,2119755.96,4339604.14,1325507.5,820326.32,146802.82,42399.55,359033.64,1261849.52,0
2017-09-14,6454118.89,401131.34,2094988.32,4359130.57,1327330.41,819152.76,146938.43,42035.66,358740.86,1263801.11,0
2017-09-15,6456107.01,402388.16,2096721.59,4359385.42,1323846.96,810740.66,151444.93,41091.76,357462.35,1272410.6,0
2017-09-18,6459418.64,434412.25,2095707.43,4363711.2,1325162.58,798564.47,165002.53,44910.1,359238.43,1236420.83,0
2017-09-19,6454665.35,602175,2092888.84,4361776.52,1295807.89,699169.87,191773.07,42978.32,358378.88,1171493.49,0
2017-09-20,6464708.62,318996.68,2132959.61,4331749.01,1313530.05,814667.36,216171.83,48946.18,359216.17,1260220.74,0
2017-09-21,6497074.07,292916.74,2144053.93,4353020.14,1321173.31,800698.36,226424.43,47793.32,357772.5,1306241.48,0
2017-09-22,6499812.31,299627.91,2146035.38,4353776.93,1318575.39,809116.7,221984.18,49124.98,357489.53,1297858.25,0
2017-09-25,6499642.61,300699.9,2147345.86,4352296.75,1314749.23,817681.38,219722.46,51782.48,357353.54,1290307.76,0
2017-09-26,6499502.28,304497.43,2145969.05,4353533.23,1320325.91,807761.25,222946.26,50440.21,356251.19,1291310.98,0
2017-09-27,6498150.4,300792.37,2149324.12,4348826.29,1337108.03,807504.3,203241.42,49365.14,355398.37,1295416.66,0
2017-09-28,6485302.36,333730.26,2138887.03,4346415.33,1331019.26,808089.48,196944,44115.53,352662.69,1279854.11,0
2017-09-29,6486381.36,395302.26,2143783.53,4342597.83,1328204.22,794315.54,182344.21,44125.15,350067.84,1248238.61,0
2017-10-02,6490322.48,352592.01,2143379.68,4346942.8,1331137.14,793613.27,174703.2,49917.02,351297.82,1293682.35,0
2017-10-03,6491149.11,332041.44,2147840.35,4343308.76,1332177.85,794952.84,178916.73,46204.94,358066.63,1300948.34,0
