"Fecha_Subasta","Fecha_Vencimiento","Moneda","Tasa_Corte","Monto","Tipo_Operacion","Tenor","Duracion"
2018-05-15,2019-03-12,"COP",4.568,240960,"SUBASTA","CP",0.824657534246575
2018-05-15,2023-02-23,"UVR",2.67,127203.81171559,"NO COMPETITIVA","LP",4.36685516311541
2018-05-15,2027-03-17,"UVR",0,0,"NO COMPETITIVA","LP",7.92239625690477
2018-05-15,2035-04-04,"UVR",0,0,"NO COMPETITIVA","LP",13.3136739991284
2018-05-16,2023-02-23,"UVR",2.589,100908.26600919,"SUBASTA","LP",4.36496326834283
2018-05-16,2027-03-17,"UVR",3.279,146149.2175911,"SUBASTA","LP",7.76833869846128
2018-05-16,2035-04-04,"UVR",3.774,103047.91880189,"SUBASTA","LP",12.2237084209476
2018-05-21,2025-11-26,"COP",0,0,"NO COMPETITIVA","LP",6.03883063660718
2018-05-21,2028-04-28,"COP",0,0,"NO COMPETITIVA","LP",7.68003073388144
2018-05-21,2032-06-30,"COP",0,0,"NO COMPETITIVA","LP",8.8435196314638
2018-05-22,2019-03-12,"COP",4.62,241070,"SUBASTA","CP",0.805479452054794
2018-05-23,2025-11-26,"COP",6.379,249999.93868,"SUBASTA","LP",6.03883063660718
2018-05-23,2028-04-28,"COP",6.578,228454.084686,"SUBASTA","LP",7.68003073388144
2018-05-23,2032-06-30,"COP",7.024,221545.1934,"SUBASTA","LP",8.8435196314638
2018-05-28,2023-02-23,"UVR",2.613,100616.04415388,"NO COMPETITIVA","LP",4.33183545701173
2018-05-28,2027-03-17,"UVR",3.289,145063.18493482,"NO COMPETITIVA","LP",7.7349738834948
2018-05-28,2035-04-04,"UVR",3.799,102545.49431222,"NO COMPETITIVA","LP",12.18311332011
2018-05-29,2019-03-12,"COP",4.63,241260,"SUBASTA","CP",0.786301369863014
2018-05-30,2049-06-16,"UVR",3.873,750196.76817951,"SUBASTA","LP",18.0427411427228
2018-06-05,2019-03-12,"COP",4.7,241345,"SUBASTA","CP",0.767123287671233
2018-06-05,2025-11-26,"COP",6.396,249025.934464,"NO COMPETITIVA","LP",6.00234137756644
2018-06-05,2028-04-28,"COP",6.602,227980.467184,"NO COMPETITIVA","LP",7.64219299253798
2018-06-05,2032-06-30,"COP",7.043,220935.743814,"NO COMPETITIVA","LP",8.80310654624774
2018-06-06,2023-02-23,"UVR",2.509,106816.4677452,"SUBASTA","LP",4.30826534776101
2018-06-06,2027-03-17,"UVR",3.101,90731.7924399,"SUBASTA","LP",7.71946542677862
2018-06-06,2035-04-04,"UVR",3.485,152613.32783558,"SUBASTA","LP",12.2549615506983
2018-06-12,2019-06-11,"COP",4.715,238772.404491,"SUBASTA","CP",0.997260273972603
2018-06-13,2025-11-26,"COP",6.429,164928.969875,"SUBASTA","LP",5.97872847893839
2018-06-13,2028-04-28,"COP",6.56,281999.921369,"SUBASTA","LP",7.62416175936844
2018-06-13,2032-06-30,"COP",7.039,253070.855184,"SUBASTA","LP",8.78219861498845
2018-06-18,2023-02-23,"UVR",0,0,"NO COMPETITIVA","LP",4.30109312301093
2018-06-18,2027-03-17,"UVR",3.13,59065.22978501,"NO COMPETITIVA","LP",7.68518117490361
2018-06-18,2035-04-04,"UVR",0,0,"NO COMPETITIVA","LP",13.2205233141969
2018-06-19,2019-06-11,"COP",4.834,238720,"SUBASTA","CP",0.978082191780822
2018-06-20,2023-02-23,"UVR",2.658,163091.03152714,"SUBASTA","LP",4.26835069749186
2018-06-20,2027-03-17,"UVR",3.089,90142.02304736,"SUBASTA","LP",7.68169129206763
2018-06-20,2035-04-04,"UVR",3.559,97024.2617817,"SUBASTA","LP",12.193948330762
2018-06-25,2025-11-26,"COP",0,0,"NO COMPETITIVA","LP",6.25525114155251
2018-06-25,2028-04-28,"COP",6.581,179596.762565,"NO COMPETITIVA","LP",7.58934217084522
2018-06-25,2032-06-30,"COP",0,0,"NO COMPETITIVA","LP",10.4283327764785
2018-06-26,2019-06-11,"COP",4.84,238922.5,"SUBASTA","CP",0.958904109589041
2018-06-27,2025-11-26,"COP",6.449,224999.99113,"SUBASTA","LP",5.93934447896404
2018-06-27,2028-04-28,"COP",6.52,315999.97903,"SUBASTA","LP",7.58950403214797
2018-06-27,2032-06-30,"COP",7.039,158999.8696,"SUBASTA","LP",8.74384245060488
2018-06-28,2049-06-16,"UVR",3.86,503439.75012476,"SUBASTA","LP",18.6684392501597
2018-07-03,2019-06-11,"COP",4.919,238970,"SUBASTA","CP",0.93972602739726
2018-07-03,2023-02-23,"UVR",0,0,"NO COMPETITIVA","LP",4.25999723259997
2018-07-03,2027-03-17,"UVR",3.119,70361.67849241,"NO COMPETITIVA","LP",7.64461933998053
2018-07-03,2035-04-04,"UVR",3.572,11770.80789121,"NO COMPETITIVA","LP",12.1543460485312
2018-07-04,2023-02-23,"UVR",2.688,154468.67705692,"SUBASTA","LP",4.22968031118446
2018-07-04,2027-03-17,"UVR",3.113,99782.86315151,"SUBASTA","LP",7.64217083391446
2018-07-04,2035-04-04,"UVR",3.587,95895.07497567,"SUBASTA","LP",12.1470052193473
2018-07-09,2025-11-26,"COP",6.484,222322.854834,"NO COMPETITIVA","LP",5.90466813251278
2018-07-09,2028-04-28,"COP",6.536,178421.025186,"NO COMPETITIVA","LP",7.55514830398558
2018-07-09,2032-06-30,"COP",7.067,17074.871808,"NO COMPETITIVA","LP",9.318481432236
2018-07-09,2020-07-10,"COP",4.439,336283.5,"SUBASTA","CP",0.920547945205479
2018-07-10,2019-06-11,"COP",4.9,239230,"SUBASTA","CP",0.920547945205479
2018-07-11,2025-11-26,"COP",6.459,279999.898856,"SUBASTA","LP",5.90047425308486
2018-07-11,2028-04-28,"COP",6.52,269999.96436,"SUBASTA","LP",7.55114786776441
2018-07-11,2032-06-30,"COP",7.067,149999.937426,"SUBASTA","LP",9.31300198018121
2018-07-16,2023-02-23,"UVR",2.71,10039.94436452,"NO COMPETITIVA","LP",4.19657307725701
2018-07-16,2027-03-17,"UVR",3.117,92834.22203936,"NO COMPETITIVA","LP",7.60909998145701
2018-07-16,2035-04-04,"UVR",3.595,67571.09788905,"NO COMPETITIVA","LP",12.1116736874652
2018-07-17,2019-06-11,"COP",4.859,239535,"SUBASTA","CP",0.901369863013698
2018-07-18,2023-02-23,"UVR",2.708,181615.52268559,"SUBASTA","LP",4.19111458493438
2018-07-18,2027-03-17,"UVR",3.114,78354.24816603,"SUBASTA","LP",7.60376613694079
2018-07-18,2035-04-04,"UVR",3.615,90288.53732607,"SUBASTA","LP",12.1000544587411
2018-07-24,2019-06-11,"COP",4.828,239815,"SUBASTA","CP",0.882191780821918
2018-07-25,2025-11-26,"COP",6.54,349999.937411,"SUBASTA","LP",5.85795066392074
2018-07-25,2028-04-28,"COP",6.76,101872.36,"SUBASTA","LP",7.49055639300883
2018-07-25,2032-06-30,"COP",7.208,248127.566085,"SUBASTA","LP",9.24407476870434
2018-07-30,2023-02-23,"UVR",2.729,27276.639269,"NO COMPETITIVA","LP",4.15801776326781
2018-07-31,2019-06-11,"COP",4.867,239955,"SUBASTA","CP",0.863013698630137
2018-08-01,2023-02-23,"UVR",2.745,113716.67047592,"SUBASTA","LP",4.15237056116069
2018-08-01,2027-03-17,"UVR",3.213,88792.47274019,"SUBASTA","LP",7.56059718629464
2018-08-01,2035-04-04,"UVR",3.753,147727.71680215,"SUBASTA","LP",12.0192283622545
2018-08-08,2019-06-11,"COP",4.799,240334.807732,"SUBASTA","CP",0.841095890410959
2018-08-08,2025-11-26,"COP",6.543,504999.988758,"SUBASTA","LP",5.81944003001895
2018-08-08,2028-04-28,"COP",6.833,119999.8373,"SUBASTA","LP",7.44541582807099
2018-08-08,2032-06-30,"COP",7.259,74999.93391,"SUBASTA","LP",9.19465082298952
2018-08-14,2019-06-11,"COP",4.843,240437.5,"SUBASTA","CP",0.824657534246575
2018-08-15,2023-02-23,"UVR",2.88,127303.3333826,"SUBASTA","LP",4.11259736349312
2018-08-15,2027-03-17,"UVR",3.369,88592.64111192,"SUBASTA","LP",7.51462484079421
2018-08-15,2035-04-04,"UVR",3.799,134317.79368255,"SUBASTA","LP",11.9666749639457
2018-08-21,2019-06-11,"COP",4.8,240734.711118,"SUBASTA","CP",0.805479452054795
2018-08-21,2025-11-26,"COP",6.557,504610.43374,"NO COMPETITIVA","LP",5.78310262026651
2018-08-21,2028-04-28,"COP",6.86,119508.75498,"NO COMPETITIVA","LP",7.40728760698287
2018-08-21,2032-06-30,"COP",7.266,67960.29812,"NO COMPETITIVA","LP",9.15751486514756
2018-08-22,2025-11-26,"COP",6.497,325999.751847,"SUBASTA","LP",5.78345145316661
2018-08-22,2028-04-28,"COP",6.774,107999.963632,"SUBASTA","LP",7.41254370750336
2018-08-22,2032-06-30,"COP",7.17,265999.884804,"SUBASTA","LP",9.17560555042109
2018-08-27,2023-02-23,"UVR",2.878,124138.67713117,"NO COMPETITIVA","LP",4.07974166567584
2018-08-27,2027-03-17,"UVR",3.364,87185.89380682,"NO COMPETITIVA","LP",7.4819928518966
2018-08-27,2035-04-04,"UVR",3.798,133911.00796942,"NO COMPETITIVA","LP",11.9341071012425
2018-08-28,2019-06-11,"COP",4.78,240987.5,"SUBASTA","CP",0.786301369863014
2018-09-03,2028-04-28,"COP",6.791,965.9,"NO COMPETITIVA","LP",7.3780875045216
2018-09-03,2032-06-30,"COP",7.177,93328.919762,"NO COMPETITIVA","LP",9.14121059518956
2018-09-04,2019-06-11,"COP",4.778,241207.5,"SUBASTA","CP",0.767123287671233
2018-09-05,2023-02-23,"UVR",2.728,218301.85985826,"SUBASTA","LP",4.05665838326266
2018-09-05,2027-03-17,"UVR",3.169,60999.83057457,"SUBASTA","LP",7.46684776178392
2018-09-05,2035-04-04,"UVR",3.672,70863.60411054,"SUBASTA","LP",11.9482882164393
2018-09-11,2019-09-10,"COP",4.798,238585,"SUBASTA","CP",0.997260273972603
2018-09-12,2025-11-26,"COP",6.608,189999.914296,"SUBASTA","LP",5.72020067008111
2018-09-12,2028-04-28,"COP",6.915,155999.945278,"SUBASTA","LP",7.34189290360679
2018-09-12,2032-06-30,"COP",7.276,353999.927268,"SUBASTA","LP",9.09506997914969
2018-09-17,2023-02-23,"UVR",2.759,217242.025414,"NO COMPETITIVA","LP",4.02345662273793
2018-09-17,2027-03-17,"UVR",3.202,60592.26640997,"NO COMPETITIVA","LP",7.43236560520317
2018-09-18,2019-09-10,"COP",4.765,238872.5,"SUBASTA","CP",0.978082191780822
2018-09-19,2023-02-23,"UVR",2.643,181654.65129779,"SUBASTA","LP",4.01919268556301
2018-09-19,2027-03-17,"UVR",3.199,72402.13334386,"SUBASTA","LP",7.42703217590981
2018-09-19,2035-04-04,"UVR",3.701,96017.49085379,"SUBASTA","LP",11.9010064855997
2018-09-24,2025-11-26,"COP",6.628,189213.31611,"NO COMPETITIVA","LP",5.68629270134543
2018-09-24,2028-04-28,"COP",6.935,150846.70419,"NO COMPETITIVA","LP",7.30715273443562
2018-09-24,2032-06-30,"COP",7.297,352688.345772,"NO COMPETITIVA","LP",9.05763369569121
2018-09-25,2019-09-10,"COP",4.73,239162.30867,"SUBASTA","CP",0.96986301369863
2018-09-26,2025-11-26,"COP",6.569,215098.768321,"SUBASTA","LP",5.68385435886338
2018-09-26,2028-04-28,"COP",6.897,284999.81603,"SUBASTA","LP",7.30521322478995
2018-09-26,2032-06-30,"COP",7.249,199901.04704,"SUBASTA","LP",9.06257481796407
2018-10-01,2023-02-23,"UVR",2.67,179262.74180137,"NO COMPETITIVA","LP",3.98603324530719
2018-10-01,2027-03-17,"UVR",3.231,71382.63697382,"NO COMPETITIVA","LP",7.39259713175866
2018-10-01,2035-04-04,"UVR",3.727,94469.11172144,"NO COMPETITIVA","LP",11.8601206638415
2018-10-02,2019-09-10,"COP",4.69,239460,"SUBASTA","CP",0.93972602739726
2018-10-03,2023-02-23,"UVR",2.579,127434.10738882,"SUBASTA","LP",3.98150622168572
2018-10-03,2027-03-17,"UVR",3.181,90878.06832934,"SUBASTA","LP",7.38955184029729
2018-10-03,2035-04-04,"UVR",3.694,131698.32356884,"SUBASTA","LP",11.8648055099794
2018-10-09,2019-09-10,"COP",4.79,239460,"SUBASTA","CP",0.920547945205479
2018-10-10,2025-11-26,"COP",6.619,266999.839634,"SUBASTA","LP",5.64292119745617
2018-10-10,2028-04-28,"COP",6.94,217999.960335,"SUBASTA","LP",7.26285113955908
2018-10-10,2032-06-30,"COP",7.298,214999.953206,"SUBASTA","LP",9.01358093483231
2018-10-16,2019-09-10,"COP",4.785,239685,"SUBASTA","CP",0.901369863013699
2018-10-17,2023-02-23,"UVR",2.639,154842.50669471,"SUBASTA","LP",3.9425222324213
2018-10-17,2027-03-17,"UVR",3.218,109376.84961501,"SUBASTA","LP",7.34939478876739
2018-10-17,2035-04-04,"UVR",3.71,85994.73504044,"SUBASTA","LP",11.8215225074453
2018-10-23,2019-09-10,"COP",4.8,239870,"SUBASTA","CP",0.882191780821918
2018-10-24,2025-11-26,"COP",6.779,322935.886274,"SUBASTA","LP",5.59630265367195
2018-10-24,2028-04-28,"COP",7.127,157999.929644,"SUBASTA","LP",7.20703471165544
2018-10-24,2032-06-30,"COP",7.469,219064.05,"SUBASTA","LP",8.9380643416658
2018-10-30,2019-09-10,"COP",4.81,240067.403973,"SUBASTA","CP",0.863013698630137
2018-11-06,2019-09-10,"COP",4.95,240012.5,"SUBASTA","CP",0.843835616438356
2018-11-06,2025-11-26,"COP",6.772,53354.431452,"NO COMPETITIVA","LP",5.56104820296634
2018-11-06,2028-04-28,"COP",7.118,20098.103532,"NO COMPETITIVA","LP",7.17226005912765
2018-11-06,2032-06-30,"COP",7.465,197050.24608,"NO COMPETITIVA","LP",8.90331779261788
2018-11-13,2019-09-10,"COP",4.98,240177.5,"SUBASTA","CP",0.824657534246575
2018-11-20,2019-09-10,"COP",4.94,240477.403809,"SUBASTA","CP",0.805479452054794
2018-11-27,2019-09-10,"COP",4.919,240737.211115,"SUBASTA","CP",0.786301369863014
2018-12-04,2019-09-10,"COP",4.87,241044.51791,"SUBASTA","CP",0.767123287671233
2018-12-11,2019-12-10,"COP",4.889,238377.5,"SUBASTA","CP",0.997260273972603
2018-12-18,2019-12-10,"COP",4.894,238585,"SUBASTA","CP",0.978082191780822
2018-12-26,2019-12-10,"COP",4.993,238620,"SUBASTA","CP",0.956164383561644
2019-01-02,2019-12-10,"COP",4.99,334390,"SUBASTA","CP",0.936986301369863
2019-01-02,2023-02-23,"UVR",2.26,122105.100540573,"SUBASTA","LP",3.73551934075512
2019-01-02,2027-03-17,"UVR",2.92,142003.527741053,"SUBASTA","LP",7.15287701674935
2019-01-02,2035-04-04,"UVR",3.66,95897.656212973,"SUBASTA","LP",11.6259517840571
2019-01-08,2019-12-10,"COP",4.949,334778.5,"SUBASTA","CP",0.920547945205479
2019-01-09,2034-10-18,"COP",7.18,749999.884991,"SUBASTA","LP",9.75871915216455
2019-01-11,2023-02-23,"UVR",2.255,95061.7089946223,"NO COMPETITIVA","LP",3.71091384179301
2019-01-11,2027-03-17,"UVR",2.924,112579.437677942,"NO COMPETITIVA","LP",7.12802659870542
2019-01-11,2035-04-04,"UVR",3.657,75037.5082287245,"NO COMPETITIVA","LP",11.6022167735864
2019-01-15,2019-12-10,"COP",4.89,335257.904212,"SUBASTA","CP",0.901369863013699
2019-01-16,2023-02-23,"UVR",2.32,122178.153272769,"SUBASTA","LP",3.69653843831975
2019-01-16,2027-03-17,"UVR",2.97,142088.692147746,"SUBASTA","LP",7.11210793408228
2019-01-16,2035-04-04,"UVR",3.648,96007.7940712991,"SUBASTA","LP",11.5912851923841
2019-01-18,2034-10-18,"COP",7.18,58780.253932,"NO COMPETITIVA","LP",9.75320836529423
2019-01-22,2019-12-10,"COP",4.879,335597.404115,"SUBASTA","CP",0.882191780821918
2019-01-23,2034-10-18,"COP",7.25,493910.045412,"SUBASTA","LP",9.70007013087441
2019-01-25,2035-04-04,"UVR",3.664,76165.4774048775,"NO COMPETITIVA","LP",11.5617079183818
2019-01-29,2019-12-10,"COP",4.864,335944,"SUBASTA","CP",0.863013698630137
2019-02-01,2034-10-18,"COP",7.25,394509.523239,"NO COMPETITIVA","LP",9.67541259662784
2019-02-05,2019-12-10,"COP",4.8,336423.307758,"SUBASTA","CP",0.843835616438356
2019-02-06,2023-02-23,"UVR",2.354,152902.200356335,"SUBASTA","LP",3.63864991569626
2019-02-06,2027-03-17,"UVR",3.058,76843.2156653651,"SUBASTA","LP",7.05031707144882
2019-02-06,2035-04-04,"UVR",3.63,130319.964364212,"SUBASTA","LP",11.5392826899444
2019-02-12,2019-12-10,"COP",4.789,336756,"SUBASTA","CP",0.824657534246575
2019-02-13,2025-11-26,"COP",6.335,362999.88522,"SUBASTA","LP",5.52208078985815
2019-02-13,2028-04-28,"COP",6.669,160633.568116,"SUBASTA","LP",6.94283549481751
2019-02-13,2034-10-18,"COP",7.26,226366.355,"SUBASTA","LP",9.63963659282389
2019-02-15,2023-02-23,"UVR",2.384,122100.126590233,"NO COMPETITIVA","LP",3.61367963006929
2019-02-15,2027-03-17,"UVR",3.068,58982.9478050205,"NO COMPETITIVA","LP",7.02517503337064
2019-02-15,2035-04-04,"UVR",3.638,57593.44487619,"NO COMPETITIVA","LP",11.5121669905036
2019-02-19,2019-12-10,"COP",4.759,337134,"SUBASTA","CP",0.805479452054795
2019-02-20,2023-02-23,"UVR",2.335,111821.852871868,"SUBASTA","LP",3.60049175209347
2019-02-20,2027-03-17,"UVR",3.048,102656.253843079,"SUBASTA","LP",7.01244524813145
2019-02-20,2035-04-04,"UVR",3.62,145657.147769985,"SUBASTA","LP",11.5039983585818
2019-02-22,2025-11-26,"COP",6.344,289885.993824,"NO COMPETITIVA","LP",5.63452117326297
2019-02-22,2028-04-28,"COP",6.674,127518.32808,"NO COMPETITIVA","LP",6.91771443110476
2019-02-22,2034-10-18,"COP",7.261,179776.979728,"NO COMPETITIVA","LP",9.61468912532415
2019-02-26,2019-12-10,"COP",4.75,337459.210749,"SUBASTA","CP",0.786301369863014
2019-02-27,2025-11-26,"COP",6.275,239999.9497,"SUBASTA","LP",5.62325912004257
2019-02-27,2028-04-28,"COP",6.613,108999.963144,"SUBASTA","LP",6.90966768726528
2019-02-27,2034-10-18,"COP",7.21,400999.9123,"SUBASTA","LP",9.61577611836224
2019-03-01,2023-02-23,"UVR",2.35,33229.41025226,"NO COMPETITIVA","LP",3.73212687226347
2019-03-05,2019-12-10,"COP",4.739,337788.403489,"SUBASTA","CP",0.767123287671233
2019-03-06,2037-02-25,"UVR",3.76,360269.161719903,"SUBASTA","LP",13.3769251730046
2019-03-08,2025-11-26,"COP",6.297,191474.72325,"NO COMPETITIVA","LP",5.59782502344327
2019-03-08,2028-04-28,"COP",6.628,86227.007794,"NO COMPETITIVA","LP",6.88362098637357
2019-03-08,2034-10-18,"COP",7.217,319987.273224,"NO COMPETITIVA","LP",9.58908930507097
2019-03-12,2020-03-11,"COP",4.718,334274.5,"SUBASTA","CP",0.997260273972603
2019-03-13,2025-11-26,"COP",6.106,123116.678256,"SUBASTA","LP",5.59085844629432
2019-03-13,2028-04-28,"COP",6.525,239999.814208,"SUBASTA","LP",6.879452850062
2019-03-13,2034-10-18,"COP",7.128,386883.144037,"SUBASTA","LP",9.60118846040354
2019-03-15,2037-02-25,"UVR",3.76,288768.259222552,"NO COMPETITIVA","LP",13.352267638758
2019-03-19,2020-03-11,"COP",4.649,334785.404347,"SUBASTA","CP",0.978082191780822
2019-03-20,2037-02-25,"UVR",3.74,300024.408993708,"SUBASTA","LP",13.3453589712245
2019-03-22,2025-11-26,"COP",6.138,98285.793425,"NO COMPETITIVA","LP",5.56507459399482
2019-03-22,2028-04-28,"COP",6.539,191987.704008,"NO COMPETITIVA","LP",6.8535010721881
2019-03-22,2034-10-18,"COP",7.136,309498.500206,"NO COMPETITIVA","LP",9.57421230460207
2019-03-26,2020-03-11,"COP",4.633,335125,"SUBASTA","CP",0.958904109589041
2019-03-27,2025-11-26,"COP",6.065,164147.116062,"SUBASTA","LP",5.55394445472475
2019-03-27,2028-04-28,"COP",6.42,278315.961447,"SUBASTA","LP",6.85079180115242
2019-03-27,2034-10-18,"COP",6.997,307536.771582,"SUBASTA","LP",9.60079101720653
2019-03-29,2037-02-25,"UVR",3.74,239692.050680265,"NO COMPETITIVA","LP",13.3207014369779
2019-04-02,2020-03-11,"COP",4.699,335219.5,"SUBASTA","CP",0.93972602739726
2019-04-03,2037-02-25,"UVR",3.704,360003.753828668,"SUBASTA","LP",13.3192112870084
2019-04-05,2034-10-18,"COP",7,227140.524735,"NO COMPETITIVA","LP",9.57526439363097
2019-04-09,2020-03-11,"COP",4.678,335576.5,"SUBASTA","CP",0.920547945205479
2019-04-10,2025-11-26,"COP",5.964,185999.919276,"SUBASTA","LP",5.51913653565703
2019-04-10,2028-04-28,"COP",6.264,292144.333416,"SUBASTA","LP",6.82680144779676
2019-04-10,2034-10-18,"COP",6.906,271855.5,"SUBASTA","LP",9.58879250854026
2019-04-12,2037-02-25,"UVR",3.71,287703.816202275,"NO COMPETITIVA","LP",13.2925202092173
2019-04-16,2020-03-11,"COP",4.682,335860,"SUBASTA","CP",0.901369863013699
2019-04-23,2020-03-11,"COP",4.698,336108.5,"SUBASTA","CP",0.882191780821918
2019-04-24,2025-11-26,"COP",6.1,178408.05807,"SUBASTA","LP",5.47600106754509
2019-04-24,2028-04-28,"COP",6.455,289320.57258,"SUBASTA","LP",6.77085006727844
2019-04-24,2034-10-18,"COP",7.05,282271.35,"SUBASTA","LP",9.50872339310739
2019-04-30,2020-03-11,"COP",4.75,336258.903926,"SUBASTA","CP",0.863013698630137
2019-05-07,2020-03-11,"COP",4.748,336563.403839,"SUBASTA","CP",0.843835616438356
2019-05-08,2023-02-23,"UVR",2.287,90839.6454983895,"SUBASTA","LP",3.54614958730312
2019-05-08,2027-03-17,"UVR",2.975,132770.417102814,"SUBASTA","LP",7.0291649320663
2019-05-08,2037-02-25,"UVR",3.69,136399.344814205,"SUBASTA","LP",13.2280639362693
2019-05-14,2020-03-11,"COP",4.67,337071,"SUBASTA","CP",0.824657534246575
2019-05-15,2025-11-26,"COP",6.159,225967.720542,"SUBASTA","LP",5.41638989958306
2019-05-15,2028-04-28,"COP",6.517,181586.25,"SUBASTA","LP",7.12727094897389
2019-05-15,2034-10-18,"COP",7.111,342446,"SUBASTA","LP",9.43351259823622
2019-05-17,2023-02-23,"UVR",2.314,71963.1075300933,"NO COMPETITIVA","LP",3.52135318654639
2019-05-17,2027-03-17,"UVR",2.988,105255.396235166,"NO COMPETITIVA","LP",7.00406199429025
2019-05-17,2037-02-25,"UVR",3.706,108854.049835804,"NO COMPETITIVA","LP",13.1979855474894
2019-05-21,2020-03-11,"COP",4.658,337396.5,"SUBASTA","CP",0.805479452054795
2019-05-22,2023-02-23,"UVR",2.28,67546.8562591512,"SUBASTA","LP",3.50782941873151
2019-05-22,2027-03-17,"UVR",2.979,159410.117546543,"SUBASTA","LP",6.99067173908458
2019-05-22,2037-02-25,"UVR",3.695,133053.254233137,"SUBASTA","LP",13.1880141232527
2019-05-24,2025-11-26,"COP",6.166,180076.201434,"NO COMPETITIVA","LP",5.39148580869938
2019-05-24,2028-04-28,"COP",6.522,129547.29774,"NO COMPETITIVA","LP",7.10226392128727
2019-05-24,2034-10-18,"COP",7.112,80485.68231,"NO COMPETITIVA","LP",9.4085652550168
2019-05-28,2020-03-11,"COP",4.624,337778,"SUBASTA","CP",0.786301369863014
2019-05-29,2025-11-26,"COP",6.1,226794.46725,"SUBASTA","LP",5.38011065658619
2019-05-29,2028-04-28,"COP",6.479,276293.720448,"SUBASTA","LP",7.09156979106677
2019-05-29,2034-10-18,"COP",7.097,246911.753264,"SUBASTA","LP",9.39921366160958
2019-05-31,2023-02-23,"UVR",2.314,51976.618070382,"NO COMPETITIVA","LP",3.48299702216283
2019-05-31,2027-03-17,"UVR",2.986,126959.643489988,"NO COMPETITIVA","LP",6.96577436491889
2019-05-31,2037-02-25,"UVR",3.693,105989.395087982,"NO COMPETITIVA","LP",13.1640340886669
2019-06-04,2020-03-11,"COP",4.59,338155.806768,"SUBASTA","CP",0.767123287671233
2019-06-05,2023-02-23,"UVR",2.194,119217.711314624,"SUBASTA","LP",3.46991526621734
2019-06-05,2027-03-17,"UVR",2.909,114950.231705277,"SUBASTA","LP",6.95471118317341
2019-06-05,2037-02-25,"UVR",3.612,125885.456751943,"SUBASTA","LP",13.1777290250848
2019-06-07,2025-11-26,"COP",6.097,181337.116247,"NO COMPETITIVA","LP",5.35555867122086
2019-06-07,2028-04-28,"COP",6.476,220938.146694,"NO COMPETITIVA","LP",7.06712177645097
2019-06-07,2034-10-18,"COP",7.091,197339.20515,"NO COMPETITIVA","LP",9.37629488281858
2019-06-11,2020-06-10,"COP",4.398,335296.5,"SUBASTA","CP",0.997260273972603
2019-06-12,2025-11-26,"COP",5.737,243919.6,"SUBASTA","LP",5.35448553867162
2019-06-12,2028-04-28,"COP",6.119,239999.861376,"SUBASTA","LP",7.07826549229988
2019-06-12,2034-10-18,"COP",6.685,266080.223464,"SUBASTA","LP",9.48015869381536
2019-06-14,2027-03-17,"UVR",2.921,91677.1584314811,"NO COMPETITIVA","LP",6.92964333350472
2019-06-14,2023-02-23,"UVR",2.219,95506.7621070976,"NO COMPETITIVA","LP",3.44512928255666
2019-06-14,2037-02-25,"UVR",3.624,100712.404283228,"NO COMPETITIVA","LP",13.1490187608437
2019-06-18,2020-06-10,"COP",4.41,335534.5,"SUBASTA","CP",0.978082191780822
2019-06-19,2027-03-17,"UVR",2.6,39800.8339304708,"SUBASTA","LP",6.92686932875914
2019-06-19,2023-02-23,"UVR",1.99,68949.3899212292,"SUBASTA","LP",3.43260594936979
2019-06-19,2037-02-25,"UVR",3.465,71480.253354935,"SUBASTA","LP",13.1888602241846
2019-06-21,2025-11-26,"COP",5.745,195129.344025,"NO COMPETITIVA","LP",5.32954830979404
2019-06-21,2028-04-28,"COP",6.133,191793.677306,"NO COMPETITIVA","LP",7.05263714493475
